,Artist,Link,Title,Year,Genre
92,윤종신,https://www.melon.com/song/detail.htm?songId=24136,해변 Mood Song,2001,발라드
93,샵,https://www.melon.com/song/detail.htm?songId=90784,백일기도,2001,댄스
94,샵,https://www.melon.com/song/detail.htm?songId=105694,내 입술... 따뜻한 커피처럼,2001,발라드
95,화요비,https://www.melon.com/song/detail.htm?songId=3743,그런일은,2001,R&B/Soul
96,서문탁,https://www.melon.com/song/detail.htm?songId=503258,사미인곡,2001,록/메탈
97,god,https://www.melon.com/song/detail.htm?songId=105714,니가 필요해,2001,댄스
98,김조한,https://www.melon.com/song/detail.htm?songId=10619,오늘까지만,2001,R&B/Soul
99,조성모,https://www.melon.com/song/detail.htm?songId=106215,다짐,2001,댄스
100,보아 (BoA),https://www.melon.com/song/detail.htm?songId=191093,No.1,2002,댄스
101,성시경,https://www.melon.com/song/detail.htm?songId=313559,우린 제법 잘 어울려요,2002,발라드
102,부활,https://www.melon.com/song/detail.htm?songId=316434,Never Ending Story,2002,록/메탈
103,코요태,https://www.melon.com/song/detail.htm?songId=500962,비몽,2002,댄스
104,박효신,https://www.melon.com/song/detail.htm?songId=430228,좋은사람,2002,발라드
105,윤도현,https://www.melon.com/song/detail.htm?songId=62619,사랑 Two,2002,록/메탈
106,휘성 (Realslow),https://www.melon.com/song/detail.htm?songId=111413,안 되나요.. (부제: 화양연화),2002,R&B/Soul
107,바이브,https://www.melon.com/song/detail.htm?songId=500797,미워도 다시 한번 (Original Ver.),2002,발라드
108,롤러 코스터,https://www.melon.com/song/detail.htm?songId=489210,Last Scene,2002,록/메탈
109,쿨 (COOL),https://www.melon.com/song/detail.htm?songId=103858,아로하,2002,발라드
110,봄여름가을겨울,https://www.melon.com/song/detail.htm?songId=992575,"Bravo, My Life!",2002,록/메탈
111,박정현,https://www.melon.com/song/detail.htm?songId=432309,꿈에,2002,발라드
112,신승훈,https://www.melon.com/song/detail.htm?songId=517704,사랑해도 헤어질 수 있다면...,2002,발라드
113,Ryu (류),https://www.melon.com/song/detail.htm?songId=523274,처음부터 지금까지,2002,발라드
114,플라이 투 더 스카이,https://www.melon.com/song/detail.htm?songId=432269,Sea Of Love,2002,R&B/Soul
115,장나라,https://www.melon.com/song/detail.htm?songId=619078,Sweet Dream,2002,발라드
116,유리상자,https://www.melon.com/song/detail.htm?songId=105006,사랑해도 될까요?,2002,발라드
117,이수영,https://www.melon.com/song/detail.htm?songId=104584,그리고 사랑해,2002,발라드
118,박혜경,https://www.melon.com/song/detail.htm?songId=502946,Rain,2002,록/메탈
119,JK 김동욱,https://www.melon.com/song/detail.htm?songId=432357,미련한 사랑,2002,국내드라마
120,캔,https://www.melon.com/song/detail.htm?songId=667071,내생에 봄날은...,2002,발라드
121,윤미래,https://www.melon.com/song/detail.htm?songId=313002,Memories... (Smiling Tears),2002,"발라드, 랩/힙합"
122,왁스,https://www.melon.com/song/detail.htm?songId=432941,부탁해요,2002,발라드
123,지영선,https://www.melon.com/song/detail.htm?songId=423507,가슴앓이,2002,발라드
124,장나라,https://www.melon.com/song/detail.htm?songId=90693,4월 이야기 (April Story),2002,발라드
125,베이비 복스,https://www.melon.com/song/detail.htm?songId=425453,우연,2002,댄스
126,JTL,https://www.melon.com/song/detail.htm?songId=1456783,A Better Day,2002,랩/힙합
127,김현철,https://www.melon.com/song/detail.htm?songId=502928,Loving You,2002,발라드
128,Q.O.Q,https://www.melon.com/song/detail.htm?songId=159881,떠나가라,2002,댄스
129,더 자두,https://www.melon.com/song/detail.htm?songId=489252,대화가 필요해,2002,발라드
130,체리 필터,https://www.melon.com/song/detail.htm?songId=430051,낭만고양이,2002,"인디음악, 록/메탈"
131,이승환,https://www.melon.com/song/detail.htm?songId=609419,사랑하나요!?,2002,록/메탈
132,린애,https://www.melon.com/song/detail.htm?songId=506908,이별후애(愛),2002,발라드
133,포지션,https://www.melon.com/song/detail.htm?songId=448502,마지막 약속,2002,발라드
134,자우림,https://www.melon.com/song/detail.htm?songId=317254,팬이야,2002,록/메탈
135,휘성 (Realslow),https://www.melon.com/song/detail.htm?songId=111414,전할 수 없는 이야기 (부제:시티 오브 엔젤),2002,R&B/Soul
136,임창정,https://www.melon.com/song/detail.htm?songId=4299165,슬픈 혼잣말,2002,발라드
137,조수미,https://www.melon.com/song/detail.htm?songId=621079,If I Leave (나 가거든),2002,"발라드, 국내드라마"
138,정재욱,https://www.melon.com/song/detail.htm?songId=104099,잘가요,2002,발라드
139,이승환,https://www.melon.com/song/detail.htm?songId=621108,잘못,2002,발라드
140,도원경,https://www.melon.com/song/detail.htm?songId=17282,다시 사랑한다면,2002,록/메탈
141,홍경민,https://www.melon.com/song/detail.htm?songId=105850,후(後),2002,발라드
142,보아 (BoA),https://www.melon.com/song/detail.htm?songId=316784,Valenti,2002,댄스
143,조관우,https://www.melon.com/song/detail.htm?songId=313014,너의 마음을 내게 준다면,2002,발라드
144,SMTOWN,https://www.melon.com/song/detail.htm?songId=431368,Summer Vacation,2002,댄스
145,정재욱,https://www.melon.com/song/detail.htm?songId=104110,Season In The Sun,2002,발라드
146,이수영,https://www.melon.com/song/detail.htm?songId=317027,라라라,2002,발라드
147,비,https://www.melon.com/song/detail.htm?songId=431614,나쁜 남자,2002,댄스
148,원타임,https://www.melon.com/song/detail.htm?songId=103839,어머니,2002,랩/힙합
149,김현성,https://www.melon.com/song/detail.htm?songId=104184,Heaven,2002,발라드
150,컨츄리 꼬꼬,https://www.melon.com/song/detail.htm?songId=432824,콩가,2002,댄스
151,이정현,https://www.melon.com/song/detail.htm?songId=94296,반,2002,댄스
152,쿨 (COOL),https://www.melon.com/song/detail.htm?songId=314563,진실,2002,댄스
153,김정민,https://www.melon.com/song/detail.htm?songId=503472,정,2002,발라드
154,신승훈,https://www.melon.com/song/detail.htm?songId=517706,Loving You,2002,발라드
155,신화,https://www.melon.com/song/detail.htm?songId=159406,Perfect Man,2002,댄스
156,여행스케치,https://www.melon.com/song/detail.htm?songId=430004,달팽이와 해바라기 (Men`s Ver.),2002,포크/블루스
157,김광진,https://www.melon.com/song/detail.htm?songId=314875,동경소녀,2002,발라드
158,S.E.S.,https://www.melon.com/song/detail.htm?songId=503111,U,2002,댄스
159,이소라,https://www.melon.com/song/detail.htm?songId=317797,안녕,2002,발라드
160,클론,https://www.melon.com/song/detail.htm?songId=431287,랄랄라,2002,댄스
161,주석,https://www.melon.com/song/detail.htm?songId=314220,무한대,2002,랩/힙합
162,핑클 (Fin.K.L),https://www.melon.com/song/detail.htm?songId=862035,영원,2002,발라드
