,Artist,Link,Title,Year,Genre
324,신형원,https://www.melon.com/song/detail.htm?songId=27194,외사랑,1984,포크/블루스
325,이용,https://www.melon.com/song/detail.htm?songId=455121,첫사랑이야,1984,발라드
326,김창완,https://www.melon.com/song/detail.htm?songId=1314276,그래 걷자,1984,록/메탈
327,윤복희,https://www.melon.com/song/detail.htm?songId=2773596,왜 돌아보오,1984,성인가요
328,장덕,https://www.melon.com/song/detail.htm?songId=69715,날 찾지 말아요,1984,발라드
329,이미배,https://www.melon.com/song/detail.htm?songId=49452,당신은 안개였나요,1984,성인가요
330,해바라기,https://www.melon.com/song/detail.htm?songId=992352,모두가 사랑이예요,1984,포크/블루스
331,이은하,https://www.melon.com/song/detail.htm?songId=91191,사랑도 못해본 사람은,1984,댄스
332,심수봉,https://www.melon.com/song/detail.htm?songId=73299,그대와 탱고를,1984,성인가요
333,김창완,https://www.melon.com/song/detail.htm?songId=1314281,어머니와 고등어,1984,록/메탈
334,신형원,https://www.melon.com/song/detail.htm?songId=27198,사람들,1984,포크/블루스
335,윤시내,https://www.melon.com/song/detail.htm?songId=61379,사랑의 시,1984,성인가요
336,배따라기,https://www.melon.com/song/detail.htm?songId=66539,은지,1984,포크/블루스
337,홍서범,https://www.melon.com/song/detail.htm?songId=56475,가난한 연인들의 기도,1984,발라드
338,하남석,https://www.melon.com/song/detail.htm?songId=49275,우는 아인 바보야,1984,성인가요
339,최헌,https://www.melon.com/song/detail.htm?songId=526762,카사블랑카,1984,성인가요
340,정수라,https://www.melon.com/song/detail.htm?songId=1002443,아! 대한민국,1984,발라드
341,김수철,https://www.melon.com/song/detail.htm?songId=1003075,나도야 간다,1984,록/메탈
342,조용필,https://www.melon.com/song/detail.htm?songId=81116,정의 마음,1984,발라드
343,전영록,https://www.melon.com/song/detail.htm?songId=76683,사랑은 연필로 쓰세요,1984,발라드
344,김수철,https://www.melon.com/song/detail.htm?songId=1003052,별리,1984,록/메탈
345,전영록,https://www.melon.com/song/detail.htm?songId=76684,그대가 미워요,1984,발라드
346,백영규,https://www.melon.com/song/detail.htm?songId=1005216,얼룩진,1984,발라드
347,정유경,https://www.melon.com/song/detail.htm?songId=1033340,꿈,1984,발라드
348,길은정,https://www.melon.com/song/detail.htm?songId=430515,소중한 사람,1984,-
349,이승재,https://www.melon.com/song/detail.htm?songId=62770,아득히 먼곳,1984,"발라드, 성인가요"
350,한울타리,https://www.melon.com/song/detail.htm?songId=2780448,그대는 나의 인생,1984,포크/블루스
351,김정호,https://www.melon.com/song/detail.htm?songId=1139802,고독한 여자의 미소는 슬퍼,1984,성인가요
352,정수라,https://www.melon.com/song/detail.htm?songId=604845,바람이었나,1984,발라드
353,최백호,https://www.melon.com/song/detail.htm?songId=1930227,인연의 정,1984,성인가요
354,조용필,https://www.melon.com/song/detail.htm?songId=59193,친구여,1984,발라드
355,최진희,https://www.melon.com/song/detail.htm?songId=60161,사랑의 미로,1984,성인가요
356,이태원,https://www.melon.com/song/detail.htm?songId=1867829,고니,1984,성인가요
357,이문세,https://www.melon.com/song/detail.htm?songId=1086368,나는 행복한 사람,1984,발라드
358,현숙,https://www.melon.com/song/detail.htm?songId=986673,건곤감리 청홍백,1984,성인가요
359,김성희,https://www.melon.com/song/detail.htm?songId=192348,세계는 친구,1984,성인가요
360,조용필,https://www.melon.com/song/detail.htm?songId=68154,아시아의 불꽃,1984,록/메탈
361,이용,https://www.melon.com/song/detail.htm?songId=1002233,잠들지 않는 시간,1984,발라드
362,윤희와 윤미,https://www.melon.com/song/detail.htm?songId=1090731,하루에 한번,1984,성인가요
363,강승모,https://www.melon.com/song/detail.htm?songId=1016285,무정 부르스,1984,성인가요
364,최백호,https://www.melon.com/song/detail.htm?songId=2780950,고독,1984,성인가요
365,한마음,https://www.melon.com/song/detail.htm?songId=637620,말하고 싶어요,1984,포크/블루스
366,조용필,https://www.melon.com/song/detail.htm?songId=81110,바람과 갈대,1984,발라드
367,정광태,https://www.melon.com/song/detail.htm?songId=1184952,도요새의 비밀,1984,성인가요
368,김태화,https://www.melon.com/song/detail.htm?songId=1757399,안녕,1984,성인가요
369,패티김,https://www.melon.com/song/detail.htm?songId=2249724,가을을 남기고 간 사랑,1984,성인가요
370,윤수일,https://www.melon.com/song/detail.htm?songId=1726823,아파트,1984,성인가요
371,건아들,https://www.melon.com/song/detail.htm?songId=730662,계절이 가기 전에,1984,록/메탈
372,전영록,https://www.melon.com/song/detail.htm?songId=48479,불티,1984,댄스
373,김광일,https://www.melon.com/song/detail.htm?songId=1052708,길 바람 아이,1984,포크/블루스
374,김태화,https://www.melon.com/song/detail.htm?songId=1757400,내 나이 육십하고 하나일때,1984,성인가요
375,송골매,https://www.melon.com/song/detail.htm?songId=76750,빗물,1984,"발라드, 록/메탈"
376,김수철,https://www.melon.com/song/detail.htm?songId=1003070,왜 모르시나,1984,록/메탈
377,김수희,https://www.melon.com/song/detail.htm?songId=1008358,마지막 포옹,1984,성인가요
378,이용,https://www.melon.com/song/detail.htm?songId=455119,이별 뒤의 이야기,1984,발라드
379,혜은이,https://www.melon.com/song/detail.htm?songId=2781464,작은 숙녀,1984,성인가요
380,건아들,https://www.melon.com/song/detail.htm?songId=730658,젊은 미소,1984,록/메탈
381,나미,https://www.melon.com/song/detail.htm?songId=314761,빙글빙글,1984,발라드
382,손현희,https://www.melon.com/song/detail.htm?songId=54124,이름없는 새,1984,성인가요
383,채은옥,https://www.melon.com/song/detail.htm?songId=2781567,지울수 없는 얼굴,1984,성인가요
384,해바라기,https://www.melon.com/song/detail.htm?songId=2036556,이젠 사랑할 수 있어요,1985,포크/블루스
385,조용필,https://www.melon.com/song/detail.htm?songId=68142,"어제, 오늘, 그리고",1985,록/메탈
386,구창모,https://www.melon.com/song/detail.htm?songId=3328252,희나리,1985,"발라드, 성인가요"
387,전영록,https://www.melon.com/song/detail.htm?songId=48478,아직도 어두운 밤인가봐,1985,댄스
388,해바라기,https://www.melon.com/song/detail.htm?songId=992352,모두가 사랑이예요,1985,포크/블루스
389,김원중,https://www.melon.com/song/detail.htm?songId=51971,바위섬,1985,포크/블루스
390,송골매,https://www.melon.com/song/detail.htm?songId=733017,하늘 나라 우리님 1,1985,록/메탈
391,김범룡,https://www.melon.com/song/detail.htm?songId=1028281,"바람, 바람, 바람",1985,성인가요
392,한마음,https://www.melon.com/song/detail.htm?songId=637620,말하고 싶어요,1985,포크/블루스
393,이동원,https://www.melon.com/song/detail.htm?songId=1569503,이별노래,1985,포크/블루스
394,주현미,https://www.melon.com/song/detail.htm?songId=1002457,비내리는 영동교,1985,성인가요
395,배따라기,https://www.melon.com/song/detail.htm?songId=66528,그댄 봄비를 무척 좋아하나요,1985,포크/블루스
396,김승덕,https://www.melon.com/song/detail.htm?songId=1009480,우리 사랑,1985,발라드
397,정수라,https://www.melon.com/song/detail.htm?songId=64899,도시의 거리,1985,댄스
398,김수희,https://www.melon.com/song/detail.htm?songId=1008373,당신은 누구세요,1985,성인가요
399,김범룡,https://www.melon.com/song/detail.htm?songId=1028282,겨울 비는 내리고,1985,성인가요
400,이선희,https://www.melon.com/song/detail.htm?songId=48361,아! 옛날이여,1985,발라드
401,나미,https://www.melon.com/song/detail.htm?songId=314761,빙글빙글,1985,발라드
402,김형룡,https://www.melon.com/song/detail.htm?songId=996053,다시 사랑할 수 있다면,1985,성인가요
403,마음과 마음,https://www.melon.com/song/detail.htm?songId=54774,그대 먼곳에,1985,발라드
404,산울림,https://www.melon.com/song/detail.htm?songId=60876,너의 의미,1985,록/메탈
405,이진관,https://www.melon.com/song/detail.htm?songId=54344,인생은 미완성,1985,발라드
406,이재성,https://www.melon.com/song/detail.htm?songId=976286,내일로 가는 마차,1985,발라드
407,이유진,https://www.melon.com/song/detail.htm?songId=3580510,눈물 한방울로 사랑은 시작되고,1985,성인가요
408,오복,https://www.melon.com/song/detail.htm?songId=3868644,J 그대는,1985,성인가요
409,최혜영,https://www.melon.com/song/detail.htm?songId=1008156,이해하기 어려운 이야기,1985,성인가요
410,윤수일,https://www.melon.com/song/detail.htm?songId=1726828,환,1985,성인가요
411,조용필,https://www.melon.com/song/detail.htm?songId=68154,아시아의 불꽃,1985,록/메탈
412,어우러기,https://www.melon.com/song/detail.htm?songId=1073389,밤에 피는 장미,1985,발라드
413,배따라기,https://www.melon.com/song/detail.htm?songId=66537,그대 작은 화분에 비가 내리네,1985,포크/블루스
414,김수철,https://www.melon.com/song/detail.htm?songId=1003070,왜 모르시나,1985,록/메탈
415,김수희,https://www.melon.com/song/detail.htm?songId=1008475,고독한연인,1985,성인가요
416,남화용,https://www.melon.com/song/detail.htm?songId=1783897,가버린 추억,1985,발라드
417,이승재,https://www.melon.com/song/detail.htm?songId=62770,아득히 먼곳,1985,"발라드, 성인가요"
418,강승모,https://www.melon.com/song/detail.htm?songId=1672735,사랑별곡,1985,성인가요
419,강승모,https://www.melon.com/song/detail.htm?songId=1016285,무정 부르스,1985,성인가요
420,권진경,https://www.melon.com/song/detail.htm?songId=192243,강변연가,1985,발라드
421,임채무,https://www.melon.com/song/detail.htm?songId=987889,사랑과 진실,1985,성인가요
422,박미경,https://www.melon.com/song/detail.htm?songId=1073385,민들레 홀씨되어,1985,발라드
423,다섯손가락,https://www.melon.com/song/detail.htm?songId=1573429,새벽기차,1985,발라드
424,이동기,https://www.melon.com/song/detail.htm?songId=192384,숨겨진 노래,1985,성인가요
425,정수라,https://www.melon.com/song/detail.htm?songId=1002444,아버지의 의자,1985,발라드
426,유익종,https://www.melon.com/song/detail.htm?songId=50573,사랑의 눈동자,1985,성인가요
427,이선희,https://www.melon.com/song/detail.htm?songId=48364,갈등,1985,발라드
428,조용필,https://www.melon.com/song/detail.htm?songId=68153,미지의 세계,1985,록/메탈
429,나미,https://www.melon.com/song/detail.htm?songId=1874903,유혹하지 말아요,1985,성인가요
430,건아들,https://www.melon.com/song/detail.htm?songId=730638,금연,1985,록/메탈
431,김수철,https://www.melon.com/song/detail.htm?songId=1003075,나도야 간다,1985,록/메탈
432,벌거숭이,https://www.melon.com/song/detail.htm?songId=2791948,벌거숭이,1985,록/메탈
433,김학래,https://www.melon.com/song/detail.htm?songId=68162,아가 같은 그대여,1985,발라드
434,이용,https://www.melon.com/song/detail.htm?songId=1002233,잠들지 않는 시간,1985,발라드
435,김수철,https://www.melon.com/song/detail.htm?songId=1003072,젊은 그대,1985,록/메탈
436,이선희,https://www.melon.com/song/detail.htm?songId=48365,나는 사랑에 빠졌어요,1985,발라드
437,이태원,https://www.melon.com/song/detail.htm?songId=1867825,타조,1985,성인가요
438,이은하,https://www.melon.com/song/detail.htm?songId=2514061,다시는 사랑하지 않으리,1985,성인가요
439,이문세,https://www.melon.com/song/detail.htm?songId=2329554,파랑새,1985,발라드
440,김승덕,https://www.melon.com/song/detail.htm?songId=60014,아베마리아,1985,발라드
441,이선희,https://www.melon.com/song/detail.htm?songId=91026,소녀의 기도,1985,발라드
442,건아들,https://www.melon.com/song/detail.htm?songId=730662,계절이 가기 전에,1985,록/메탈
443,조동진,https://www.melon.com/song/detail.htm?songId=505053,제비꽃,1985,포크/블루스
444,한마음,https://www.melon.com/song/detail.htm?songId=3592096,꿈이여 사랑이여,1985,포크/블루스
445,해바라기,https://www.melon.com/song/detail.htm?songId=992343,행복을 주는 사람,1985,포크/블루스
446,임병수,https://www.melon.com/song/detail.htm?songId=1764649,약속,1985,발라드
447,길은정,https://www.melon.com/song/detail.htm?songId=430515,소중한 사람,1985,-
448,김광일,https://www.melon.com/song/detail.htm?songId=1052708,길 바람 아이,1985,포크/블루스
449,장미화,https://www.melon.com/song/detail.htm?songId=60548,애,1985,성인가요
450,김학래,https://www.melon.com/song/detail.htm?songId=2782630,새장속의 사랑은 싫어,1985,성인가요
451,이은하,https://www.melon.com/song/detail.htm?songId=91191,사랑도 못해본 사람은,1985,댄스
452,이선희,https://www.melon.com/song/detail.htm?songId=48360,J에게,1985,발라드
453,들국화,https://www.melon.com/song/detail.htm?songId=1839484,행진,1985,록/메탈
454,꾸러기들,https://www.melon.com/song/detail.htm?songId=175799,아주 옛날에는 사람이 안살았다는데/무슨 색을 좋아해도,1985,발라드
455,임희숙,https://www.melon.com/song/detail.htm?songId=1569465,내 하나의 사람은 가고,1985,성인가요
456,이재성,https://www.melon.com/song/detail.htm?songId=976290,기타 하나 동전 한닢,1985,발라드
457,박영민,https://www.melon.com/song/detail.htm?songId=55948,창밖에 잠수교가 보인다,1985,성인가요
458,조용필,https://www.melon.com/song/detail.htm?songId=64975,그대여,1985,록/메탈
459,조용필,https://www.melon.com/song/detail.htm?songId=50620,들꽃,1985,록/메탈
460,한마음,https://www.melon.com/song/detail.htm?songId=467275,친구라 하네,1985,포크/블루스
461,전영록,https://www.melon.com/song/detail.htm?songId=48479,불티,1985,댄스
462,임병수,https://www.melon.com/song/detail.htm?songId=5806465,사랑이란 말은 너무너무 흔해,1985,댄스
463,홍서범,https://www.melon.com/song/detail.htm?songId=56475,가난한 연인들의 기도,1985,발라드
464,나미,https://www.melon.com/song/detail.htm?songId=1874923,난 사랑했어요,1985,성인가요
465,이태원,https://www.melon.com/song/detail.htm?songId=721425,그대,1985,포크/블루스
466,들국화,https://www.melon.com/song/detail.htm?songId=1839485,그것만이 내세,1985,록/메탈
467,김수희,https://www.melon.com/song/detail.htm?songId=1008364,잃어버린 정,1985,성인가요
468,조덕배,https://www.melon.com/song/detail.htm?songId=80913,나의 옛날이야기,1985,발라드
469,최진희,https://www.melon.com/song/detail.htm?songId=60161,사랑의 미로,1985,성인가요
470,해오라기,https://www.melon.com/song/detail.htm?songId=2773655,만남없는 이별,1985,성인가요
471,윤시내,https://www.melon.com/song/detail.htm?songId=91200,그대에게서 벗어나고파,1985,성인가요
472,김세화,https://www.melon.com/song/detail.htm?songId=1008830,아그네스,1985,성인가요
473,강인엽,https://www.melon.com/song/detail.htm?songId=2783585,슬퍼하지 말아요,1985,성인가요
474,현이와 덕이,https://www.melon.com/song/detail.htm?songId=903397,너나 좋아해 나너 좋아해,1985,발라드
475,송창식,https://www.melon.com/song/detail.htm?songId=59251,우리는,1985,포크/블루스
476,한마음,https://www.melon.com/song/detail.htm?songId=468384,갯바위,1985,포크/블루스
477,민재홍,https://www.melon.com/song/detail.htm?songId=991285,빈 가슴의 아픔,1985,성인가요
478,김연자,https://www.melon.com/song/detail.htm?songId=175169,영동부르스,1985,"발라드, 성인가요"
479,김학래,https://www.melon.com/song/detail.htm?songId=2507200,사랑과 약속,1985,발라드
480,황선형,https://www.melon.com/song/detail.htm?songId=1768640,물망초,1985,성인가요
481,민지,https://www.melon.com/song/detail.htm?songId=991305,당신이 주는 것,1985,성인가요
482,이리,https://www.melon.com/song/detail.htm?songId=996839,어제,1985,성인가요
